,comm,count,pid,time,time (ms),cn,ues,tool,syscall
720,open5gs-udrd,14,54497,14:53:20,0.10323,open5gs,50,sysprocess_poll,poll
721,open5gs-nssfd,14,54490,14:53:20,0.095475,open5gs,50,sysprocess_poll,poll
722,open5gs-bsfd,13,54484,14:53:20,0.086244,open5gs,50,sysprocess_poll,poll
723,open5gs-pcfd,14,54494,14:53:20,0.079744,open5gs,50,sysprocess_poll,poll
724,open5gs-ausfd,14,54487,14:53:20,0.07718,open5gs,50,sysprocess_poll,poll
725,open5gs-udmd,14,54493,14:53:20,0.075745,open5gs,50,sysprocess_poll,poll
726,open5gs-nrfd,8,54489,14:53:20,0.027081,open5gs,50,sysprocess_poll,poll
729,rsyslogd,329,691,15:52:58,65054.684649,open5gs,100,sysprocess_poll,poll
730,irqbalance,6,687,15:52:58,60002.634541,open5gs,100,sysprocess_poll,poll
732,polkitd,22,689,15:52:58,7.678193,open5gs,100,sysprocess_poll,poll
733,udisksd,10,698,15:52:58,2.526976,open5gs,100,sysprocess_poll,poll
734,ModemManager,10,770,15:52:58,2.409237,open5gs,100,sysprocess_poll,poll
735,open5gs-scpd,225,64268,15:52:58,0.665016,open5gs,100,sysprocess_poll,poll
736,open5gs-amfd,181,64256,15:52:58,0.400503,open5gs,100,sysprocess_poll,poll
737,open5gs-nssfd,13,64275,15:52:58,0.106456,open5gs,100,sysprocess_poll,poll
738,open5gs-smfd,14,64292,15:52:58,0.100269,open5gs,100,sysprocess_poll,poll
739,open5gs-pcfd,14,64278,15:52:58,0.094116,open5gs,100,sysprocess_poll,poll
740,open5gs-udrd,13,64270,15:52:58,0.090876,open5gs,100,sysprocess_poll,poll
741,open5gs-nrfd,43,64265,15:52:58,0.089761,open5gs,100,sysprocess_poll,poll
742,open5gs-udmd,14,64277,15:52:58,0.082741,open5gs,100,sysprocess_poll,poll
743,open5gs-bsfd,13,64276,15:52:58,0.08178,open5gs,100,sysprocess_poll,poll
744,open5gs-ausfd,14,64267,15:52:58,0.064257,open5gs,100,sysprocess_poll,poll
747,rsyslogd,304,599,02:40:53,67490.649709,oai,300,sysprocess_poll,poll
750,irqbalance,6,593,02:40:53,60000.340249,oai,300,sysprocess_poll,poll
751,udr,59,179939,02:40:53,107.296104,oai,300,sysprocess_poll,poll
752,udm,55,179925,02:40:53,104.08177,oai,300,sysprocess_poll,poll
754,ausf,55,179917,02:40:53,54.599311,oai,300,sysprocess_poll,poll
755,smf,30,179938,02:40:53,52.862945,oai,300,sysprocess_poll,poll
759,rsyslogd,304,599,23:37:39,67528.893843,oai,100,sysprocess_poll,poll
761,irqbalance,6,593,23:37:39,59998.215001,oai,100,sysprocess_poll,poll
763,udm,59,106965,23:37:39,101.529216,oai,100,sysprocess_poll,poll
765,ausf,63,106964,23:37:39,55.586906,oai,100,sysprocess_poll,poll
766,smf,31,106980,23:37:39,54.271382,oai,100,sysprocess_poll,poll
767,udr,58,106979,23:37:39,52.734641,oai,100,sysprocess_poll,poll
771,rsyslogd,304,599,01:11:35,67502.841006,oai,200,sysprocess_poll,poll
773,irqbalance,6,593,01:11:35,59991.259018,oai,200,sysprocess_poll,poll
775,udm,55,136251,01:11:35,103.527824,oai,200,sysprocess_poll,poll
776,udr,57,136268,01:11:35,89.690202,oai,200,sysprocess_poll,poll
778,smf,32,136274,01:11:35,60.079274,oai,200,sysprocess_poll,poll
779,ausf,61,136250,01:11:35,56.030825,oai,200,sysprocess_poll,poll
783,rsyslogd,304,599,22:00:19,67527.180909,oai,50,sysprocess_poll,poll
786,irqbalance,6,593,22:00:19,59989.573305,oai,50,sysprocess_poll,poll
787,udr,58,87259,22:00:19,83.520471,oai,50,sysprocess_poll,poll
789,smf,31,87258,22:00:19,53.683533,oai,50,sysprocess_poll,poll
790,udm,3,87237,22:00:19,1.056989,oai,50,sysprocess_poll,poll
791,ausf,3,87236,22:00:19,0.392591,oai,50,sysprocess_poll,poll
794,fwupd,50,40733,12:20:26,132029.42062,oai,0,sysprocess_poll,poll
796,rsyslogd,304,599,12:20:26,67521.071872,oai,0,sysprocess_poll,poll
797,irqbalance,6,593,12:20:26,59998.635843,oai,0,sysprocess_poll,poll
799,udm,63,50087,12:20:26,104.91763,oai,0,sysprocess_poll,poll
801,ausf,67,50085,12:20:26,55.763926,oai,0,sysprocess_poll,poll
802,udr,66,50110,12:20:26,53.742405,oai,0,sysprocess_poll,poll
803,smf,31,50099,12:20:26,52.653525,oai,0,sysprocess_poll,poll
807,rsyslogd,304,599,16:15:02,67545.187565,oai,10,sysprocess_poll,poll
